Date,Open,High,Low,Close,Adj Close,Volume,MACD,Signal_Line,RSI,Middle_Band,Upper_Band,Lower_Band
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,77.01520538330078,145946400,2.5771588754340087,1.8453658216006312,84.58913100551325,72.16187477111816,78.07671282662643,66.2470367156099
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,76.13505554199219,162301200,2.6786146841642307,2.0120155941133513,77.89538297150088,72.46637496948242,78.87930450375524,66.0534454352096
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,75.21578979492188,200622400,2.652591380189236,2.1401307513285284,74.71959275386048,72.75662498474121,79.42059737914482,66.0926525903376
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,75.67787170410156,158929200,2.6396663899475925,2.240037879052341,72.16751502708031,73.04225006103516,79.98287453467483,66.10162558739549
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,75.23046112060547,166348400,2.5629622375112717,2.3046227507441275,69.93173706127305,73.35362510681152,80.40508195259201,66.30216826103103
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,77.00296783447266,135178400,2.6182457393060474,2.3673473484565113,78.32449930192618,73.82900009155273,80.98731171333544,66.67068846977001
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,76.55802917480469,101729600,2.5954256321546296,2.412963005196135,72.33258107759428,74.38862533569336,81.08296682756664,67.69428384382009
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,78.04692840576172,111504800,2.669422049163117,2.4642548139895313,72.342313791038,74.92775039672851,81.5428328489401,68.31266794451693
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,77.46505737304688,102688800,2.6495112010177877,2.5013060913951826,75.4581969244159,75.45050048828125,81.66890364291785,69.23209733364465
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,77.96380615234375,81803200,2.6444016049221233,2.529925194100571,74.50008688582041,75.89950065612793,81.9873312971766,69.81167001507926
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,77.43570709228516,125522000,2.5671857331820576,2.5373773019168686,69.06703236729845,76.31900062561036,82.08579219319314,70.55220905802757
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,77.77310180664062,112945200,2.504954145989444,2.530892670731384,67.99091634367127,76.81312561035156,81.8474074498392,71.77884377086393
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,77.80733489990234,133560800,2.4304430333886984,2.510802743262847,65.90659395804757,77.19462547302246,81.82793572516832,72.5613152208766
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,77.73155212402344,153532400,2.3381857370669934,2.4762793420236764,59.878562826174225,77.49637565612792,81.89238104463621,73.10037026761964
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,78.6875,80791200,2.317235669255112,2.4444706074699636,58.869283399351815,77.90612564086913,81.76574835425477,74.0465029274835
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,79.05177307128906,87642800,2.3041294593272994,2.4164023778414307,66.36486787442,78.2833755493164,81.71080188223935,74.85594921639346
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,79.48693084716797,104491200,2.303101726813395,2.393742247635824,75.34087699743164,78.62787551879883,81.79301059297661,75.46274044462105
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,78.80238342285156,87560400,2.2202101373565313,2.3590358255799653,68.06106280259908,78.89900054931641,81.73735581088249,76.06064528775033
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,81.04676818847656,137250400,2.313041821346289,2.34983702473323,77.83762743942721,79.24600067138672,82.24423021904754,76.24777112372591
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,81.52594757080078,95654400,2.3985018954127924,2.3595699988691425,74.70623524655372,79.53762550354004,82.92616591413817,76.14908509294192
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,84.10037994384766,147712400,2.6481244146199856,2.4172808820193112,83.42361870652978,79.89987525939941,84.28898485490352,75.5107656638953
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,86.26408386230469,166651600,2.9900154056402215,2.5318277867434933,84.35903067483132,80.41775016784668,86.01194964890573,74.82355068678763
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,82.12248992919922,201662400,2.885969661532414,2.602656161701278,65.00708727444774,80.77087516784668,86.32650902824504,75.21524130744832
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,82.83149719238281,200146000,2.8293984336110896,2.6480046160832402,65.47488477032815,81.13662490844726,86.71583554057942,75.5574142763151
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,83.85588073730469,138808800,2.836393691950221,2.6856824312566365,69.78601350297978,81.57762489318847,87.15055845708154,76.0046913292954
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,86.07825469970703,165428800,2.990832710869583,2.7467124871792263,72.93101920997064,82.04162483215332,88.12032738213271,75.96292228217392
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,85.95844268798828,114406400,3.0679764935439806,2.810965288452177,72.39990437108611,82.52224960327149,88.85442950309958,76.1900697034434
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,85.99269104003906,96820400,3.096246398958087,2.8680215105533593,72.7542238606047,82.92849960327149,89.55098164658527,76.30601755995771
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,85.50125885009766,264476000,3.0430246611622636,2.9030221406751404,69.26054217121569,83.33937454223633,90.00868554293685,76.67006354153581
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,87.73831176757812,135445200,3.149126885483909,2.9522430896368945,72.20347956168493,83.8391242980957,90.84269074374575,76.83555785244565
2020-06-23,91.0,93.09500122070312,90.56749725341797,91.63249969482422,89.61106872558594,212155600,3.349131528735427,3.031620777456601,74.1064217680017,84.46162414550781,91.90332890847594,77.01991938253968
2020-06-24,91.25,92.19750213623047,89.62999725341797,90.01499938964844,88.02924346923828,192623200,3.3386322188616333,3.093023065737608,71.06966908394787,84.9859992980957,92.44120841123579,77.53079018495562
2020-06-25,90.17500305175781,91.25,89.39250183105469,91.20999908447266,89.1978988647461,137522400,3.3876867840021987,3.151955809390526,69.57491480987613,85.56837425231933,93.0579556108644,78.07879289377426
2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,86.45721435546875,205256800,3.163952647512474,3.154355177014916,60.682137827217055,86.01449928283691,93.04559212940845,78.98340643626537
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,88.44976806640625,130646000,3.1151414200214873,3.1465124256162302,59.66533129462777,86.51362419128418,93.30812740239602,79.71912098017233
2020-06-30,90.0199966430664,91.49500274658203,90.0,91.19999694824219,89.1881103515625,140223200,3.1016265193251797,3.1375352443580202,56.93735150557548,87.03187408447266,93.58929157991253,80.4744565890328
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,89.01940155029297,110737200,3.04193101830343,3.1184143991471025,70.16440231558457,87.51924896240234,93.73035912057742,81.30813880422727
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,89.01940155029297,114041600,2.960495158319972,3.0868305509816762,68.8739762613707,88.04162368774413,93.53952203536424,82.54372534012403
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,91.40070343017578,118655600,3.0571997256560053,3.080904385916542,71.2534526685434,88.57099876403808,94.01507260654067,83.12692492153549
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,91.11710357666016,112424400,3.0749915532343977,3.0797218193801137,65.93475459238255,89.06137390136719,94.30225485276898,83.8204929499654
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,93.23922729492188,117092000,3.2269936475409082,3.1091761850122728,70.43644818358459,89.52862396240235,95.24376592732818,83.81348199747652
2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,93.64019775390625,125642800,3.342015595926071,3.1557440671950325,71.03280803109541,89.90574913024902,96.19608381798847,83.61541444250958
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,93.80397033691406,90257200,3.407408341775948,3.2060769221112158,73.25390068787851,90.50299911499023,96.69392163566822,84.31207659431224
2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,93.3712387084961,191649200,3.38451218407198,3.241763974503369,67.55028497492435,91.0418743133545,96.98728233111075,85.09646629559825
2020-07-14,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,94.91638946533203,170989200,3.4540436916635855,3.2842199179354123,66.87404068947907,91.60737457275391,97.58266061068548,85.63208853482234
2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,95.56915283203125,153198000,3.522405145202427,3.3318569633888155,75.48761313578109,92.09262466430664,98.394754049688,85.79049527892528
2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,94.39319610595703,110577600,3.4398974421603157,3.3534650591431157,67.55328856948967,92.52387466430665,98.79875789193663,86.24899143667666
2020-07-17,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,94.20248413085938,92186800,3.32049801321358,3.3468716499572086,81.61677456453039,92.94362449645996,99.05300893990659,86.83424005301333
2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894531,96.18770599365234,90318000,3.3510482434332545,3.347706968652418,81.60576049266987,93.48999938964843,99.48141096059435,87.49858781870252
2020-07-21,99.17250061035156,99.25,96.74250030517578,97.0,94.86016082763672,103433200,3.228504572795657,3.323866489481066,72.1036783929884,93.8541244506836,99.76803530719386,87.94021359417334
2020-07-22,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,95.12665557861328,89001600,3.117440318233605,3.282581255231574,73.61953772310363,94.13612442016601,100.1375805194971,88.13466832083492
2020-07-23,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,90.79681396484375,197004400,2.6417070662021302,3.1544064174256854,55.14947092463248,94.27762451171876,100.00821257162076,88.54703645181675
2020-07-24,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,90.5718994140625,185438800,2.2205288138727894,2.9676308967151064,47.255935789035796,94.34787445068359,99.9582159978902,88.73753290347697
2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,92.71846008300781,121214000,2.0403403717332225,2.7821727917187298,54.719694604115624,94.66799926757812,99.56389910622546,89.77209942893079
2020-07-28,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,91.1953125,103625600,1.7516707239937261,2.576072378173729,43.755607507312554,94.80837440490723,99.35694266690979,90.25980614290467
2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,92.94340515136719,90329200,1.6481354569027218,2.390484993919528,48.033119927684425,95.00037460327148,99.23341900837175,90.76733019817121
2020-07-30,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,94.06802368164062,158130000,1.6399739254126047,2.2403827802181433,50.70700306614384,95.25849990844726,99.09829984964784,91.41869996724668
2020-07-31,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,103.91588592529297,374336800,2.4181952205511976,2.275945268284754,68.77013765189068,96.02012519836425,101.7864503913253,90.2538000054032
2020-08-03,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,106.53431701660156,308151200,3.2139445523644667,2.463545125100697,69.91952289395213,96.79387512207032,104.74648292745604,88.8412673166846
2020-08-04,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,107.24577331542969,173071600,3.858802995879998,2.742596699256557,69.97993070219562,97.61850013732911,107.17561690122551,88.0613833734327
2020-08-05,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,107.63448333740234,121776800,4.3517683359041825,3.064431026586082,73.28461889881098,98.35450019836426,109.2820008713874,87.42699952534113
2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,111.38977813720703,202428800,4.994726434547971,3.4504901081784602,76.85666945074398,99.26199989318847,112.05216813308546,86.47183165329149
2020-08-07,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,108.85724639892578,198045600,5.218985008272,3.8041890881971687,69.04870418714542,100.0216251373291,113.71071301467714,86.33253725998105
2020-08-10,112.5999984741211,113.7750015258789,110.0,112.72750091552734,110.4394760131836,212403600,5.464042295812064,4.1361597297201484,73.30864788845146,100.88412513732911,115.47347830974479,86.29477196491342
2020-08-11,111.97000122070312,112.48249816894531,109.10749816894531,109.375,107.15502166748047,187902400,5.326334487423196,4.374194681260758,66.43580747495565,101.5,116.43089354453413,86.56910645546587
2020-08-12,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,110.71622467041016,165598000,5.447716466220399,4.588899038252687,77.98752061419773,102.26425018310547,117.8999290977956,86.62857126841534
2020-08-13,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,112.6756362915039,210082000,5.640278227771262,4.799174876156402,79.62695382836509,103.18862533569336,119.53487766938163,86.84237300200509
2020-08-14,114.83000183105469,115.0,113.04499816894531,114.90750122070312,112.57523345947266,165565200,5.718692318599295,4.983078364644981,78.14580574904329,104.1176254272461,120.90926097718872,87.32598987730347
2020-08-17,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,112.28131103515625,119561600,5.691025709636605,5.124667833643306,80.99869450829654,104.9301254272461,122.10072366184541,87.75952719264679
2020-08-18,114.35250091552734,116.0,114.00749969482422,115.5625,113.2169189453125,105633600,5.6806770799107795,5.2358696828968005,80.52808014786444,105.85825042724609,123.22165976310217,88.49484109139001
